Code,Name,Path,Level
92226,دادگاه عمومي و انقلاب شهرستان اوز,دادگستري كل استان فارس > حوزه قضايي شهرستان اوز > دادگاه عمومي و انقلاب شهرستان اوز,3
75120,حوزه قضايي شهرستان بختگان,دادگستري كل استان فارس > حوزه قضايي شهرستان بختگان,2
75121,دادگاه عمومي و انقلاب شهرستان بختگان,دادگستري كل استان فارس > حوزه قضايي شهرستان بختگان > دادگاه عمومي و انقلاب شهرستان بختگان,3
88360,شوراي حل اختلاف شهرستان بختگان,دادگستري كل استان فارس > حوزه قضايي شهرستان بختگان > شوراي حل اختلاف شهرستان بختگان,3
01068,حوزه قضايي شهرستان بوانات,دادگستري كل استان فارس > حوزه قضايي شهرستان بوانات,2
75220,دادسراي عمومي و انقلاب شهرستان بوانات,دادگستري كل استان فارس > حوزه قضايي شهرستان بوانات > دادسراي عمومي و انقلاب شهرستان بوانات,3
00303,دادگاه عمومي و انقلاب شهرستان بوانات,دادگستري كل استان فارس > حوزه قضايي شهرستان بوانات > دادگاه عمومي و انقلاب شهرستان بوانات,3
75227,شوراي حل اختلاف شهرستان بوانات,دادگستري كل استان فارس > حوزه قضايي شهرستان بوانات > شوراي حل اختلاف شهرستان بوانات,3
75250,حوزه قضايي شهرستان بيضاء,دادگستري كل استان فارس > حوزه قضايي شهرستان بيضاء,2
75251,دادگاه عمومي و انقلاب شهرستان بيضاء,دادگستري كل استان فارس > حوزه قضايي شهرستان بيضاء > دادگاه عمومي و انقلاب شهرستان بيضاء,3
88370,شوراي حل اختلاف شهرستان بيضاء,دادگستري كل استان فارس > حوزه قضايي شهرستان بيضاء > شوراي حل اختلاف شهرستان بيضاء,3
75300,حوزه قضايي شهرستان پاسارگاد,دادگستري كل استان فارس > حوزه قضايي شهرستان پاسارگاد,2
75318,دادسراي عمومي و انقلاب شهرستان پاسارگاد,دادگستري كل استان فارس > حوزه قضايي شهرستان پاسارگاد > دادسراي عمومي و انقلاب شهرستان پاسارگاد,3
75301,دادگاه عمومي و انقلاب شهرستان پاسارگاد,دادگستري كل استان فارس > حوزه قضايي شهرستان پاسارگاد > دادگاه عمومي و انقلاب شهرستان پاسارگاد,3
75312,شوراي حل اختلاف شهرستان پاسارگاد,دادگستري كل استان فارس > حوزه قضايي شهرستان پاسارگاد > شوراي حل اختلاف شهرستان پاسارگاد,3
01054,حوزه قضايي شهرستان جهرم,دادگستري كل استان فارس > حوزه قضايي شهرستان جهرم,2
79101,دادسراي عمومي و انقلاب شهرستان جهرم,دادگستري كل استان فارس > حوزه قضايي شهرستان جهرم > دادسراي عمومي و انقلاب شهرستان جهرم,3
00288,دادگاه عمومي و انقلاب شهرستان جهرم,دادگستري كل استان فارس > حوزه قضايي شهرستان جهرم > دادگاه عمومي و انقلاب شهرستان جهرم,3
88585,شوراي حل اختلاف شهرستان جهرم,دادگستري كل استان فارس > حوزه قضايي شهرستان جهرم > شوراي حل اختلاف شهرستان جهرم,3
75270,حوزه قضايي شهرستان جويم,دادگستري كل استان فارس > حوزه قضايي شهرستان جويم,2
75271,دادگاه عمومي و انقلاب شهرستان جويم,دادگستري كل استان فارس > حوزه قضايي شهرستان جويم > دادگاه عمومي و انقلاب شهرستان جويم,3
88332,شوراي حل اختلاف شهرستان جويم,دادگستري كل استان فارس > حوزه قضايي شهرستان جويم > شوراي حل اختلاف شهرستان جويم,3
01070,حوزه قضايي شهرستان خرامه,دادگستري كل استان فارس > حوزه قضايي شهرستان خرامه,2
71943,دادسراي عمومي و انقلاب شهرستان خرامه,دادگستري كل استان فارس > حوزه قضايي شهرستان خرامه > دادسراي عمومي و انقلاب شهرستان خرامه,3
71942,دادگاه عمومي و انقلاب شهرستان خرامه,دادگستري كل استان فارس > حوزه قضايي شهرستان خرامه > دادگاه عمومي و انقلاب شهرستان خرامه,3
88347,شوراي حل اختلاف شهرستان خرامه,دادگستري كل استان فارس > حوزه قضايي شهرستان خرامه > شوراي حل اختلاف شهرستان خرامه,3
71720,حوزه قضايي شهرستان خرم بيد,دادگستري كل استان فارس > حوزه قضايي شهرستان خرم بيد,2
71722,دادسراي عمومي و انقلاب شهرستان خرم بيد,دادگستري كل استان فارس > حوزه قضايي شهرستان خرم بيد > دادسراي عمومي و انقلاب شهرستان خرم بيد,3
71721,دادگاه عمومي و انقلاب شهرستان خرم بيد,دادگستري كل استان فارس > حوزه قضايي شهرستان خرم بيد > دادگاه عمومي و انقلاب شهرستان خرم بيد,3
71727,شوراي حل اختلاف شهرستان خرم بيد,دادگستري كل استان فارس > حوزه قضايي شهرستان خرم بيد > شوراي حل اختلاف شهرستان خرم بيد,3
75290,حوزه قضايي شهرستان خفر,دادگستري كل استان فارس > حوزه قضايي شهرستان خفر,2
75291,دادگاه عمومي و انقلاب شهرستان خفر,دادگستري كل استان فارس > حوزه قضايي شهرستان خفر > دادگاه عمومي و انقلاب شهرستان خفر,3
88377,شوراي حل اختلاف شهرستان خفر,دادگستري كل استان فارس > حوزه قضايي شهرستان خفر > شوراي حل اختلاف شهرستان خفر,3
78200,حوزه قضايي شهرستان خنج,دادگستري كل استان فارس > حوزه قضايي شهرستان خنج,2
78202,دادسراي عمومي و انقلاب شهرستان خنج,دادگستري كل استان فارس > حوزه قضايي شهرستان خنج > دادسراي عمومي و انقلاب شهرستان خنج,3
78201,دادگاه عمومي و انقلاب شهرستان خنج,دادگستري كل استان فارس > حوزه قضايي شهرستان خنج > دادگاه عمومي و انقلاب شهرستان خنج,3
88664,شوراي حل اختلاف شهرستان خنج,دادگستري كل استان فارس > حوزه قضايي شهرستان خنج > شوراي حل اختلاف شهرستان خنج,3
01066,حوزه قضايي شهرستان داراب,دادگستري كل استان فارس > حوزه قضايي شهرستان داراب,2
